Locus_tag	Old_locus_tag	Mutant_norm_replica1	Mutant_norm_replica2	Mutant_norm_replica3	WildType_norm_replica1	WildType_norm_replica2	WildType_norm_replica3	FoldChange	pvalue	padj
SMLT_RS01050	Smlt0223	2198.650303	2023.218537	2670.543575	3149.616895	3397.900536	2716.703236	0.743764321	0.02095141	0.030649231
SMLT_RS01055	Smlt0224	17.82087378	20.52540545	13.76568853	13.40701363	18.85627379	44.7967023	0.69144213	0.284845808	0.337508618
SMLT_RS01060	Smlt0225	21.53355582	17.59320467	24.77823936	11.34439615	17.59918887	21.67582369	1.279023051	0.410963205	0.470650661
SMLT_RS01065	Smlt0226	915.5473906	938.3042492	1334.354075	484.7151082	563.1740437	596.807679	1.93910078	9.65E-06	2.07E-05
SMLT_RS01070	Smlt0227	2086.527306	3210.026803	2556.747217	869.3932685	2525.483602	3601.076843	1.122867963	0.688287918	0.733488051
SMLT_RS01075	Smlt0228	748.4766989	851.8043262	780.973396	219.6687618	301.7003806	338.1428496	2.779000353	2.40E-12	8.43E-12
SMLT_RS01080	Smlt0230	215.3355582	192.059151	165.1882624	68.0663769	80.45343482	86.70329477	2.449086801	2.23E-08	5.94E-08
SMLT_RS01085	Smlt0231	4216.864259	4814.673679	6244.116318	86.62993423	129.4797467	93.92856933	49.33660378	8.76E-117	7.64E-115
SMLT_RS01090	Smlt0232	7382.296965	7411.137468	10083.82571	133.0388276	181.0202283	122.8296676	56.91417272	1.56E-139	1.88E-137
SMLT_RS01095	Smlt0233	100.9849514	123.8854829	143.1631607	865.2680336	671.2833467	644.4944911	0.16824121	3.63E-31	3.51E-30
SMLT_RS01100	Smlt0234	197.5146844	207.4532051	249.6178187	762.1371595	510.3764771	419.0659247	0.386062105	1.45E-07	3.66E-07
SMLT_RS01105		31.92906553	18.32625487	28.44908963	31.97057097	38.96963249	36.12637282	0.735265205	0.213564769	0.261304598
SMLT_RS01110	Smlt0236	397.9995145	227.9786106	488.2230866	172.2285597	204.9048418	180.6318641	1.996504117	0.00067134	0.001188876
SMLT_RS01115	Smlt0237	12843.65224	4824.203331	13904.26313	1967.737078	2683.876302	1424.824144	5.195324292	4.42E-10	1.35E-09
SMLT_RS01120	Smlt0238	10269.27852	3885.166032	11436.53403	727.0726623	1072.293436	617.0384477	10.58932582	2.29E-19	1.22E-18
SMLT_RS01125	Smlt0239	9197.798482	3381.560548	11663.20904	384.6781603	514.1477319	413.285705	18.47760728	4.20E-28	3.53E-27
SMLT_RS01130	Smlt0240	388.3465412	369.4572981	420.3123565	116.5378877	133.2510014	134.3901069	3.073326487	5.48E-18	2.71E-17
SMLT_RS01135	Smlt0241	1448.688531	1469.03259	1603.243858	368.1772205	110.6234729	105.4890086	7.70826605	2.29E-12	8.08E-12
SMLT_RS01140	Smlt0242	536.8538227	536.5927425	554.2983915	365.0832943	340.670013	276.0054883	1.653975267	5.07E-05	0.000101813
SMLT_RS01145	Smlt0244	89.10436892	84.30077239	71.58158036	94.88040416	110.6234729	137.2802167	0.719784498	0.0538327	0.07438727
SMLT_RS01150	Smlt0245	1558.58392	1653.761239	1319.670674	1233.445254	935.2711797	1189.280193	1.349709925	0.022265287	0.032468073
SMLT_RS01155	Smlt0246	565.0702062	630.4231674	457.9385718	917.8647794	1001.89668	1138.703271	0.541267811	5.21E-06	1.14E-05
SMLT_RS01160	Smlt0247	30045.9932	28835.26246	36173.47632	7536.804278	12260.34922	12410.13159	2.951540195	4.50E-11	1.46E-10
SMLT_RS01165	Smlt0248	6104.391807	6519.748432	8234.634879	1979.081474	4692.698003	5348.148232	1.73562539	0.01866843	0.027596573
SMLT_RS01170	Smlt0249	385.3763956	355.5293444	437.7488953	223.7939968	325.584994	267.3351589	1.444341798	0.012017571	0.018244366
SMLT_RS01175	Smlt0250	156.675182	156.8727417	144.0808733	235.1383929	148.3360204	169.0714248	0.82579605	0.242391869	0.292693095
SMLT_RS01180	Smlt0251	56.43276698	54.24571441	77.08785577	260.9211114	434.951382	463.862627	0.161632831	4.95E-20	2.74E-19
SMLT_RS01185	Smlt0252	95.04466018	134.8812358	137.6568853	174.2911772	255.1882386	283.2307629	0.5166021	0.000314847	0.000580295
SMLT_RS01190	Smlt0253	74.99617717	74.77111986	106.454658	204.1991307	267.7590877	271.6703236	0.343908849	2.50E-10	7.78E-10
SMLT_RS01195	Smlt0254	317.0630461	325.4742864	303.7628603	138.1953713	120.6801522	143.0604364	2.356073942	2.90E-11	9.52E-11
SMLT_RS01200	Smlt0255	393.5442961	479.4148273	348.7307761	368.1772205	416.0951082	403.1703207	1.030301213	0.824150337	0.854005967
SMLT_RS01205	Smlt0257	245.0370145	318.8768347	290.9148843	274.3281251	324.3279091	330.917575	0.920858114	0.543995368	0.600577529
SMLT_RS01210	Smlt0258	245.7795509	310.0802324	249.6178187	460.9950072	653.6841579	573.6868004	0.477722941	4.69E-07	1.13E-06
SMLT_RS01215	Smlt0260	594.7716625	582.0418546	483.6345237	157.7902374	167.1922942	145.9505462	3.524427514	8.26E-22	4.98E-21
SMLT_RS01220	Smlt0261	3459.477123	3513.509583	3450.599258	677.5698427	466.3785049	514.4395489	6.276486008	1.04E-43	1.59E-42
SMLT_RS01225	Smlt0262	3488.436043	3143.319235	3413.890756	2260.62876	2421.145554	1942.153803	1.516190919	0.000168342	0.000318623
SMLT_RS01230	Smlt0263	168.5557645	312.2793829	177.1185258	91.78647794	100.5667935	111.2692283	2.173351257	0.000152076	0.000289242
SMLT_RS01235	Smlt0264	1630.609951	15745.18513	1577.547906	465.1202421	338.1558432	481.2032859	14.75572332	1	1
SMLT_RS01240	Smlt0265	2513.48574	10733.32095	1706.945378	546.5936327	1836.601067	2267.291158	3.215790052	0.080220787	0.107449166
SMLT_RS01245	Smlt0266	700.9543688	6494.824725	600.18402	69.09768564	211.1902664	173.4065895	17.1897897	1	1
SMLT_RS01250	Smlt0267	500.4695388	4617.483176	454.2677215	159.8528548	348.2125226	335.2527398	6.608917172	1	1
SMLT_RS01255	Smlt0268	631.1559465	5030.190436	513.9190385	217.6061443	646.1416484	712.412072	3.918582003	1	1
SMLT_RS01260	Smlt0269	341.5667475	302.0166802	323.9525368	200.0738957	158.3926998	161.8461502	1.853575656	4.02E-06	8.92E-06
SMLT_RS01265	Smlt0270	232.4138956	274.893823	212.9093159	153.6650024	119.4230673	111.2692283	1.866894737	6.46E-05	0.000128079
SMLT_RS01270	Smlt0271	25.24623786	23.45760623	24.77823936	14.43832237	18.85627379	20.23076878	1.386352776	0.230339657	0.279800788
SMLT_RS01275	Smlt0273	2137.762318	1450.706335	2009.790526	1217.975623	1224.400711	999.9779996	1.625584015	0.000834419	0.001459296
SMLT_RS01280	Smlt0274	1149.446359	797.5586118	1226.981704	732.229206	746.7084419	832.3516297	1.373318435	0.032167219	0.046019393
SMLT_RS01285	Smlt0275	1111.577002	1487.358845	1208.627453	1195.286831	1761.175972	2275.961488	0.728085323	0.080708882	0.108017201
SMLT_RS01290	Smlt0276	2224.639077	2903.611821	2172.22565	2588.58494	2501.598989	2786.065872	0.927081775	0.545790345	0.60164087
SMLT_RS01295	Smlt0277	5007.665533	5791.096538	5699.912764	3828.218046	6155.944848	6895.802044	0.977559454	0.892670599	0.911024237
SMLT_RS01300	Smlt0278	1606.848786	1927.188962	1525.238289	1881.107143	2305.493741	2775.950487	0.72699502	0.026117685	0.037813509
SMLT_RS01305	Smlt0280	86.13422329	93.83042492	84.42955632	149.5397674	87.99594433	91.0384595	0.800126226	0.244344636	0.294481526
SMLT_RS01310	Smlt0281	571.0104975	660.4782254	494.6470746	1329.356967	201.133587	190.7472485	1.002446574	0.9968712	0.997462231
SMLT_RS01315	Smlt0282	369.783131	375.3216997	379.9330035	627.0357144	590.8299119	589.5824044	0.622084603	4.93E-06	1.08E-05
SMLT_RS01320	Smlt0283	106.9252427	115.8219308	88.1004066	242.3575541	295.414956	313.5769161	0.366731216	2.11E-11	6.99E-11
SMLT_RS01325	Smlt0284	209.395267	175.1989965	333.1296625	273.2968163	251.4169838	277.4505432	0.893051783	0.543896638	0.600577529
SMLT_RS01330	Smlt_t11	12.62311893	9.529652531	18.35425137	24.75140978	25.14169838	21.67582369	0.557942078	0.050495512	0.070043501
SMLT_RS01335	Smlt0285	183.4064927	157.6057919	182.6248012	193.8860433	188.5627379	202.3076878	0.895325794	0.39631963	0.456452749
SMLT_RS01340	Smlt0286	38.6118932	19.05930506	28.44908963	6.187852445	5.028339676	7.225274564	4.692362892	4.65E-05	9.39E-05
SMLT_RS01350	Smlt0287	34.15667475	24.19065643	29.3668022	10.31308741	16.34210395	10.11538439	2.388399517	0.003772122	0.006140918
SMLT_RS01360	Smlt0288	11.88058252	14.66100389	23.86052679	21.65748356	18.85627379	23.1208786	0.784215726	0.421223563	0.481016817
SMLT_RS01365	Smlt0290	98.01480581	96.02957551	118.3849214	61.87852445	113.1376427	105.4890086	1.118959558	0.568002943	0.621794357
SMLT_RS01370		2.227609223	3.665250973	9.177125687	3.093926223	12.57084919	14.45054913	0.499493526	0.196440679	0.241931199
SMLT_RS01375	Smlt0291	17.07833738	10.99575292	13.76568853	3.093926223	13.82793411	21.67582369	1.115085009	0.796528633	0.829799273
SMLT_RS01385	Smlt0293	5.197754854	6.597451752	4.588562844	0	8.799594433	5.780219651	1.163585221	0.805656312	0.83775681
SMLT_RS01390	Smlt0294	10.39550971	3.665250973	7.34170055	4.125234963	8.799594433	2.890109826	1.34705961	0.567100486	0.620980523
SMLT_RS01395	Smlt0295	46.03725727	39.58471051	55.98046669	33.00187971	52.7975666	76.58791038	0.879355268	0.600539891	0.650659848
SMLT_RS01400	Smlt0296	711.3498785	716.1900402	671.7656003	575.4702774	578.2590627	557.7911963	1.226581305	0.043055149	0.060367826
SMLT_RS01410	Smlt0298	337.8540655	261.6989195	406.546668	546.5936327	433.6942971	348.258234	0.755484643	0.10728396	0.139634624
SMLT_RS01415	Smlt0299	23.01862864	19.05930506	36.70850275	63.94114193	59.08299119	60.69230634	0.423880129	0.000184615	0.000348122
SMLT_RS01420	Smlt0300	12.62311893	8.063552142	10.09483826	18.56355734	11.31376427	24.56593352	0.568868946	0.100993106	0.132023779
SMLT_RS01425	Smlt0301	94.30212377	79.16942103	94.52439458	132.0075188	154.621445	114.1593381	0.666924708	0.011031846	0.016823565
SMLT_RS01430	Smlt0302	1.485072815	2.199150584	3.670850275	8.250469927	7.542509514	10.11538439	0.278914839	0.017477324	0.025964699
SMLT_RS01435	Smlt0303	15.59326456	4.398301168	2.753137706	6.187852445	16.34210395	18.78571387	0.564500375	0.251082961	0.301740572
SMLT_RS01440	Smlt0304	8.910436892	5.131351363	11.01255082	6.187852445	20.1133587	14.45054913	0.617728256	0.246974755	0.297156175
SMLT_RS01445	Smlt0305	11.88058252	10.99575292	4.588562844	12.37570489	25.14169838	14.45054913	0.537910266	0.100015018	0.130914176
SMLT_RS01450	Smlt0306	0	2.199150584	0.917712569	3.093926223	2.514169838	10.11538439	0.204418416	0.052841441	0.073077361
SMLT_RS01455	Smlt0307	2.970145631	13.1949035	9.177125687	5.156543704	10.05667935	4.335164738	1.293802103	0.611304419	0.660767351
SMLT_RS01460	Smlt0308	6.682827669	3.665250973	6.423987981	4.125234963	2.514169838	10.11538439	1.023879897	0.9645708	0.970320279
SMLT_RS01465	Smlt0309	20.79101941	20.52540545	12.84797596	21.65748356	26.3987833	30.34615317	0.701858346	0.200263382	0.246040647
SMLT_RS01470	Smlt0310	2.970145631	2.199150584	3.670850275	6.187852445	3.771254757	10.11538439	0.441675923	0.141778585	0.180358035
SMLT_RS01475	Smlt0311	20.04848301	8.796602336	11.01255082	20.62617482	15.08501903	28.90109826	0.623197719	0.161653786	0.202955987
SMLT_RS01480	Smlt0312	4.455218446	4.398301168	3.670850275	22.6887923	17.59918887	11.5604393	0.239670055	0.000477996	0.00086155
SMLT_RS01485	Smlt0313	14.85072815	8.796602336	12.84797596	19.59486608	23.88461346	18.78571387	0.584573246	0.082370594	0.109840907
SMLT_RS01490	Smlt0314	10.39550971	8.063552142	6.423987981	22.6887923	33.94129281	33.23626299	0.281319499	4.77E-05	9.62E-05
SMLT_RS01495	Smlt0315	12.62311893	11.72880312	20.18967651	17.53224859	30.17003806	27.45604334	0.591760671	0.083299288	0.110956141
SMLT_RS01500	Smlt0316	7.425364077	6.597451752	2.753137706	11.34439615	5.028339676	1.445054913	0.917803823	0.878078102	0.898863651
SMLT_RS01505	Smlt0317	14.10819175	5.864401558	2.753137706	37.12711467	10.05667935	11.5604393	0.386151711	0.050313848	0.069868078
SMLT_RS01510	Smlt0318	0.742536408	3.665250973	1.835425137	6.187852445	7.542509514	4.335164738	0.345716703	0.088682258	0.117293174
SMLT_RS01515	Smlt0319	2.970145631	16.86015448	5.506275412	15.46963111	13.82793411	23.1208786	0.490499734	0.10702054	0.139327589
SMLT_RS01520	Smlt0320	15.59326456	18.32625487	11.93026339	22.6887923	23.88461346	13.00549421	0.766143879	0.384995634	0.444624291
SMLT_RS01525	Smlt0321	65.34320387	47.64826266	34.87307761	39.18973215	37.71254757	31.79120808	1.360982545	0.191687422	0.236537514
SMLT_RS01530	Smlt0322	40.09696601	45.44911207	38.54392789	17.53224859	35.19837773	11.5604393	1.92425611	0.020770686	0.030437622
SMLT_RS01535	Smlt0323	25.98877427	29.32200779	20.18967651	19.59486608	42.74088725	46.24175721	0.706896018	0.215451757	0.263322833
SMLT_RS01540	Smlt0324	34.89921116	38.11861012	29.3668022	36.09580593	27.65586822	28.90109826	1.101807591	0.673579958	0.719935682
SMLT_RS01545	Smlt0325	31.18652912	18.32625487	26.61366449	24.75140978	25.14169838	69.36263581	0.645556264	0.175390097	0.218235454
SMLT_RS01550		262.8578883	241.1735141	259.712657	161.9154723	131.9939165	127.1648323	1.806128759	1.63E-05	3.43E-05
SMLT_RS01560	Smlt0329	510.8650485	389.2496534	494.6470746	1723.316906	1376.507986	1346.791179	0.31342975	2.08E-17	9.97E-17
SMLT_RS01570	Smlt0331	1072.222573	877.4610831	915.8771436	681.6950777	460.0930804	351.1483438	1.915955607	0.000340283	0.000623995
SMLT_RS01575	Smlt0332	1450.173604	1232.257377	1350.872901	361.989368	222.5040307	170.5164797	5.322470111	3.24E-18	1.62E-17
SMLT_RS01580	Smlt0333	1540.020509	1272.575138	1431.631607	227.9192317	164.6781244	119.9395578	8.236960669	3.39E-34	3.72E-33
SMLT_RS01585	Smlt0334	168.5557645	188.3939	89.01811917	37.12711467	23.88461346	24.56593352	5.172263479	1.09E-10	3.46E-10
SMLT_RS01590	Smlt0335	250.9773058	230.1777611	234.9344176	57.75328949	57.82590627	50.57692195	4.29552208	8.61E-22	5.18E-21
SMLT_RS01595	Smlt0336	54.94769417	40.31776071	52.30961642	40.22104089	18.85627379	24.56593352	1.738614755	0.028287328	0.040745019
SMLT_RS01600	Smlt0337	45.29472087	50.58046343	58.7336044	27.845336	27.65586822	40.46153756	1.622576906	0.028019417	0.040370606
SMLT_RS01605	Smlt0339	577.6933252	549.0545958	481.7990986	243.3888628	106.8522181	76.58791038	3.747980682	2.83E-07	6.96E-07
SMLT_RS01610	Smlt0340	346.021966	358.4615452	312.9399859	484.7151082	461.3501653	469.6428466	0.719007508	0.003033469	0.004994618
SMLT_RS01615	Smlt0341	773.7229368	743.3128974	777.3025457	1292.229852	890.0161227	729.7527309	0.787058407	0.145535363	0.184395782
SMLT_RS01620	Smlt0342	1889.012621	1861.214444	1981.341436	1413.924284	905.1011417	673.3955893	1.913463289	0.000563816	0.001006914
SMLT_RS01625	Smlt0343	7165.476334	8621.40334	7382.079903	3521.91935	1947.22454	1497.07689	3.324619805	1.39E-08	3.76E-08
SMLT_RS01630	Smlt0344	166.3281553	129.0168343	133.986035	84.56731675	106.8522181	83.81318494	1.561302056	0.006397662	0.010065681
SMLT_RS01635	Smlt0345	1783.572451	1975.570275	1906.089005	2394.698896	2035.220484	2236.945005	0.849619602	0.116246714	0.150180432
SMLT_RS01640	Smlt0346	262.1153519	285.1565257	363.4141772	141.2892975	110.6234729	143.0604364	2.302850229	1.14E-07	2.90E-07
SMLT_RS01645	Smlt0347	198.9997573	243.3726646	208.3207531	120.6631227	50.28339676	63.58241616	2.751921132	5.96E-06	1.30E-05
SMLT_RS01650	Smlt0348	1449.431068	1389.863169	1360.050027	745.6362196	648.6558182	602.5878986	2.100615287	2.30E-11	7.59E-11
SMLT_RS01655	Smlt0349	72.76856795	58.64401558	63.32216724	59.81590697	93.02428401	91.0384595	0.803668691	0.252751397	0.3036015
SMLT_RS01660	Smlt0350	657.8872572	639.2197698	678.1895883	684.7890039	1154.003956	1184.945028	0.653766582	0.010830269	0.016556054
SMLT_RS01665	Smlt0351	164.8430825	110.6905794	142.2454482	101.0682566	91.76719909	43.35164738	1.755336704	0.013436838	0.020277411
SMLT_RS01670	Smlt0352	50.49247572	38.85166032	53.22732899	33.00187971	37.71254757	31.79120808	1.38658198	0.129431811	0.165860101
SMLT_RS01675	Smlt0353	104.6976335	111.4236296	109.2077957	40.22104089	38.96963249	28.90109826	2.983058816	3.06E-09	8.73E-09
SMLT_RS01680	Smlt0354	195.2870752	142.944788	162.4351247	81.47339053	49.02631184	50.57692195	2.739424852	2.29E-07	5.68E-07
SMLT_RS01685	Smlt0357	63.11559465	92.36432453	98.19524486	192.8547345	182.2773133	176.2966994	0.458491952	2.52E-06	5.69E-06
SMLT_RS01690	Smlt0358	88.36183251	82.10162181	84.42955632	151.6023849	137.0222562	199.417578	0.523921313	6.05E-05	0.000120644
SMLT_RS01695	Smlt0359	138.8543082	130.4829347	152.3402864	2045.085233	2481.48563	2725.373565	0.058094247	1.76E-102	1.20E-100
SMLT_RS01700	Smlt0360	683.8760314	532.9274915	756.1951566	763.1684682	695.1679602	565.0164709	0.973807283	0.857195114	0.881549212
SMLT_RS01705	Smlt0361	523.4881674	433.2326651	599.2663074	773.4815556	662.4837523	411.8406501	0.840706086	0.347380685	0.405531107
SMLT_RS01710	Smlt0362	346.7645024	282.9573752	390.9455543	387.7720866	301.7003806	235.5439508	1.09992884	0.574377314	0.627145211
SMLT_RS01715	Smlt0363	997.2263955	1027.003323	1061.793442	749.7614546	780.6497347	671.9505344	1.400298391	0.001276791	0.002188352
SMLT_RS01720	Smlt0364	47.52233009	46.91521246	57.81589183	90.7551692	104.3380483	99.70878898	0.515481356	0.000103283	0.000200737
SMLT_RS01725	Smlt0365	25.98877427	16.86015448	20.18967651	49.50281956	65.36841579	73.69780055	0.336601494	2.65E-06	5.98E-06
SMLT_RS01730	Smlt0366	284.3914441	301.28363	302.8451477	132.0075188	138.2793411	106.9340635	2.347363539	2.98E-10	9.22E-10
SMLT_RS01735	Smlt0367	114.3506068	114.3558304	117.4672088	76.31684682	40.22671741	50.57692195	2.051516941	0.000242146	0.000451228
SMLT_RS01740	Smlt0369	7.425364077	5.864401558	9.177125687	3.093926223	1.257084919	0	4.7100973	0.023739131	0.034537707
SMLT_RS01745	Smlt0371	113.6080704	110.6905794	88.1004066	62.90983319	74.16801022	70.80769072	1.510103545	0.014878277	0.022286602
SMLT_RS01750	Smlt0372	230.9288228	294.6861783	234.016705	228.9505405	182.2773133	170.5164797	1.302563542	0.079418967	0.106431506
SMLT_RS01755	Smlt0373	1114.547148	1158.219308	1133.375022	1110.719514	1022.010039	1325.115355	0.985563293	0.899981695	0.917560879
SMLT_RS01760	Smlt0374	833.8683858	881.8593842	842.4601381	1028.214815	609.6861857	719.6373466	1.084090377	0.608796797	0.658337929
SMLT_RS01770	Smlt0377	470.025546	518.2664877	418.4769313	996.2442437	705.2246396	634.3791067	0.601793791	0.001175399	0.002024379
SMLT_RS01775	Smlt0378	1381.117718	1571.659617	1211.380591	3258.935621	2012.592955	1247.08239	0.638606543	0.044875293	0.062763428
SMLT_RS01780	Smlt0379	4391.360315	4657.067887	3623.129221	3996.321371	2825.926898	1989.840615	1.437584624	0.050852497	0.070519362
SMLT_RS01785	Smlt0380	16067.00279	15446.10065	14804.53916	8382.477446	4455.108953	2658.901039	2.988424741	8.85E-06	1.91E-05
SMLT_RS01790	Smlt0381	2719.910861	3851.445723	3141.330123	1270.572369	1030.809634	1047.664812	2.898932149	1.33E-14	5.36E-14
SMLT_RS01795	Smlt0383	455.9173543	413.4403098	426.7363445	7144.906957	6817.171516	6444.944911	0.063512783	1.33E-166	2.33E-164
SMLT_RS01805	Smlt0385	897.7265169	653.1477235	791.0682343	267.1089639	178.5060585	86.70329477	4.380560403	1.16E-09	3.43E-09
SMLT_RS01810	Smlt0386	911.0921722	968.3593072	896.6051797	297.0169174	297.9291258	289.0109826	3.139903807	4.57E-27	3.58E-26
SMLT_RS01815	Smlt0387	1113.062075	3661.585723	1353.626039	32752.30299	55201.11296	55222.77349	0.04280628	9.14E-28	7.54E-27
SMLT_RS01820	Smlt0389	103.9550971	213.3176067	106.454658	484.7151082	760.536376	872.8131673	0.200460536	5.65E-12	1.94E-11
SMLT_RS01825	Smlt0390	434.3837985	497.7410822	569.8995052	1369.578008	1213.086947	1471.065901	0.370335148	3.55E-15	1.49E-14
SMLT_RS01830	Smlt0391	34.15667475	36.65250973	30.28451477	58.78459823	106.8522181	160.4010953	0.312555799	7.33E-06	1.59E-05
SMLT_RS01835	Smlt0392	126.9737257	115.8219308	131.2328973	189.7608083	133.2510014	173.4065895	0.751819341	0.063731988	0.086971219
SMLT_RS01840	Smlt0393	190.0893204	268.2963713	201.8967651	118.6005052	124.451407	102.5988988	1.908147418	5.74E-05	0.000114881
SMLT_RS01845	Smlt0394	575.4657159	733.7832449	487.305374	517.7169879	260.2165782	302.0164768	1.660970897	0.013462812	0.020304504
SMLT_RS01850	Smlt0395	5.197754854	9.529652531	6.423987981	22.6887923	26.3987833	13.00549421	0.33915128	0.002808945	0.004637003
SMLT_RS01855	Smlt0396	411.3651698	515.3342869	606.6080079	647.6618893	632.3137143	556.3461414	0.833939877	0.199090443	0.244718358
SMLT_RS01860	Smlt0397	1646.945752	1693.34595	1781.280096	4108.734024	4763.094758	5205.087796	0.363866704	8.86E-20	4.84E-19
SMLT_RS01865	Smlt0398	557.6448421	626.0248663	565.3109423	7648.185622	9809.033623	11121.14261	0.061213119	1.83E-95	1.16E-93
SMLT_RS01870	Smlt0399	46.77979368	43.24996149	45.88562844	27.845336	66.62550071	20.23076878	1.183141973	0.564171378	0.618268331
SMLT_RS01875	Smlt0400	43.06711164	50.58046343	40.37935302	24.75140978	32.68420789	39.01648264	1.408254475	0.127467588	0.163591482
SMLT_RS01880	Smlt0401	956.3868931	1046.062628	969.1044726	1415.986901	1478.331865	1622.796667	0.658160271	4.84E-05	9.75E-05
SMLT_RS01885	Smlt0402	479.6785193	524.8639394	384.5215663	657.9749767	626.0282897	663.280205	0.71400013	0.008176405	0.012682089
