Gene_ID	Mutant_fpkm_replica1	Mutant_fpkm_replica2	Mutant_fpkm_replica3	WildType_fpkm_replica1	WildType_fpkm_replica2	WildType_fpkm_replica3
SMLT_RS17415	168.1424326	188.6219428	167.8151364	313.0980044	278.092586	251.7233731
SMLT_RS17420	137.4046707	131.8435668	154.2923617	45.28133499	52.34243261	43.80378302
SMLT_RS17425	191.1085509	195.1706235	219.8802135	54.41719808	44.65463782	38.75918208
SMLT_RS17430	21.51063535	25.94820103	37.47133552	20.30094505	15.01114489	11.98062136
SMLT_RS17435	19.55512304	23.44088953	24.22922463	26.20399982	24.46475455	25.14374562
SMLT_RS17440	25.65911502	30.49511506	32.07776275	49.03119554	38.4446143	36.57909867
SMLT_RS17445	70.71220052	64.74635225	64.64140153	53.55510504	52.47039275	38.37822179
SMLT_RS17450	79.74953636	77.90804886	93.42428156	103.8475031	105.0400872	135.3942219
SMLT_RS17455	52.20037802	56.75537589	49.91533583	41.884015	50.89150162	46.84817635
SMLT_RS17460	70.39049372	74.74653897	83.31504518	59.55254842	56.54655567	58.85080195
SMLT_RS17465	32.89045534	24.81684867	25.79240041	20.51354027	25.67632123	25.65067597
SMLT_RS17470	25.69596259	18.02710646	23.39600243	20.16914666	25.7261137	26.59434632
SMLT_RS17475	82.9889202	73.02382774	86.33810992	38.59326045	31.05809925	30.44132724
SMLT_RS17480	76.88705742	54.69012674	92.16383118	30.19728203	16.41166924	10.7562185
SMLT_RS17485	69.02847953	55.64416028	102.6935837	20.14635667	17.55964718	7.568871164
SMLT_RS17490	110.5753321	75.10866242	130.6175473	39.5393062	23.80693145	24.28657247
SMLT_RS17495	268.7224147	190.6902311	337.1297711	155.4539488	83.16062248	94.49427719
SMLT_RS17500	46.22063734	40.79901658	53.97903209	69.39973592	76.28606831	67.83241499
SMLT_RS17505	16.77100383	18.12614492	15.99128826	46.5380839	41.37224188	42.33684709
SMLT_RS17510	54.22849247	62.78406042	61.03117717	49.06865253	37.26611328	42.85265469
SMLT_RS17515	67.80731757	81.72494559	65.55725786	24.93001025	24.86179664	27.20761273
SMLT_RS17520	53.71650279	56.67547243	49.28413792	86.49146056	98.03996769	94.39878657
SMLT_RS17525	43.15356242	45.44204059	38.97835534	56.69043519	70.16510085	78.72400827
SMLT_RS17530	13.66630109	15.59551031	14.12336	42.07632597	46.32606105	52.81932673
SMLT_RS17535	16.15108311	17.43478426	20.46023413	55.72977434	64.70334146	63.2958874
SMLT_RS17540	51.14933519	58.24288093	51.7784079	34.42278012	27.7763475	30.76240108
SMLT_RS17545	230.8130065	270.9953676	240.5736226	55.1748186	53.71808141	52.53215628
SMLT_RS17550	144.8062324	153.4960712	188.6495551	92.79985884	89.78174147	95.12307393
SMLT_RS17555	40.68384483	45.51367437	39.43030572	58.25358968	66.48355617	78.53093731
SMLT_RS17560	1854.969051	2047.576294	1841.910952	2804.659081	3260.498598	2971.264242
SMLT_RS17565	29.58605659	39.63733008	27.58187315	90.87529547	90.47643424	83.99086536
SMLT_RS17570	52.33690017	50.42499341	77.85784702	99.20890914	91.32567797	88.81359949
SMLT_RS17575	10.84449941	13.24894906	9.812233258	19.71202394	23.82303546	21.50040437
SMLT_RS17580	23.77491275	22.68020109	23.14528563	28.76010229	30.14518805	31.59050642
SMLT_RS17585	2.641656972	4.325923913	3.273070696	16.85637415	24.1604816	22.99788867
SMLT_RS17590	98.15532634	106.7021233	99.3633445	105.88084	101.1977062	142.2345683
SMLT_RS17595	3.192984934	2.311665591	4.372617882	4.294872716	4.293715175	4.726729522
SMLT_RS17600	9.15346185	6.295599908	6.804803513	80.71759249	77.15036472	96.85245984
SMLT_RS17605	24.25959833	20.05483321	23.75702568	16.32949101	13.92607412	14.3592477
SMLT_RS17610	19.23035598	19.56688977	16.76354128	23.73069963	26.51880526	23.9748502
SMLT_RS17615	215.1063535	227.0634257	201.1883316	64.16525456	30.5237683	39.39140457
SMLT_RS17620	11.03835235	19.1885625	28.40557782	106.7425549	158.594721	141.5886498
SMLT_RS17625	3.506435856	3.909023409	0.835490504	4.471354395	9.980764363	5.960801762
SMLT_RS17630	134.1023393	141.0919292	121.7354827	425.9275572	428.8859902	408.9928948
SMLT_RS17635	53.96043995	53.19935661	61.96054709	216.7735063	196.6427906	189.4847176
SMLT_RS17640	591.2666947	639.7083924	559.0117006	420.3762397	350.1528251	345.0933035
SMLT_RS17645	5305.542256	4803.194418	5672.131512	4554.773909	3088.12006	2347.393021
SMLT_RS17650	484.820388	534.2889635	569.9319364	258.7982663	268.0785781	250.7499319
SMLT_RS17655	58.17649105	87.84329246	57.24154319	110.5059142	131.0458023	129.8929827
SMLT_RS17660	114.6231058	180.4623336	130.4650557	148.7871838	171.75689	233.9093643
SMLT_RS17665	144.4521897	221.3508714	152.6347962	181.4954278	289.230121	309.3254907
SMLT_RS17670	130.109468	152.0562255	147.8823995	151.0557034	144.2425083	180.0658866
SMLT_RS17675	178.9040162	200.7542143	162.3707174	103.7058384	87.82168659	105.6109776
SMLT_RS17680	21.96385781	20.27885759	18.79041165	82.1159947	81.58082829	101.0003274
SMLT_RS17685	50.84331991	43.87161018	61.5153092	137.6235271	155.0583035	200.3642229
SMLT_RS17690	41.04328124	45.9144614	37.37427523	148.0670377	162.7221047	220.5496652
SMLT_RS17695	90.89125017	75.87893425	95.35788693	734.7372149	831.8496692	939.4125859
SMLT_RS17700	73.50316628	79.53256512	67.83034592	47.88340222	39.16059103	48.54098402
SMLT_RS17705	257.3858781	271.1139625	302.6703601	270.0045982	265.5398201	249.8569405
SMLT_RS17710	229.1085595	178.6524955	228.3032977	636.9289667	563.5410376	454.1737305
SMLT_RS17715	61.47474382	64.52758902	74.02360032	247.3948451	281.482743	260.2568725
SMLT_RS17720	164.0185945	149.0544929	179.7945245	87.70976329	60.36992193	46.87521628
SMLT_RS17725	407.8979357	425.2723967	431.2915205	128.72251	81.29692361	89.86465741
SMLT_RS17730	20.87328319	21.55271425	19.28167679	21.4247798	29.01228066	29.3440704
SMLT_RS17735	86.96240408	96.5685265	97.66609165	12.02319986	16.33326136	15.77945795
SMLT_RS17740	15.63056548	18.57559854	24.71548589	12.75006448	13.6398846	11.81331906
SMLT_RS17745	70.13435447	91.47272424	75.24303906	197.7873424	199.1438333	199.821025
SMLT_RS17750	71.47692273	69.53914927	81.8984319	13.43934094	11.85663577	8.686595533
SMLT_RS17755	146.3179259	197.7600157	110.3756763	70.77208651	60.33697864	56.19582722
SMLT_RS17760	14.992261	14.4842823	16.96045724	9.004810935	10.0721633	8.965518268
SMLT_RS17765	9.618576781	12.11409425	13.00104736	50.37203385	73.8032702	85.02623327
SMLT_RS17770	2.101038801	2.605039762	2.41728776	14.85793804	25.65073021	24.5224612
SMLT_RS17775	10.79559976	12.42783085	9.383152909	8.792337868	12.49242096	13.27227209
SMLT_RS17780	231.1270355	306.2401404	261.4198418	77.21991002	75.05877197	81.96966809
SMLT_RS17785	346.1328148	542.4965707	425.558918	137.6257181	238.2087903	263.0802033
SMLT_RS17790	36.84944283	38.97086392	41.83374987	11.78604368	11.35494937	8.205534072
SMLT_RS17795	12.54452005	13.27371345	16.24037374	25.49455537	28.55133788	23.91005716
SMLT_RS17800	241.7600203	257.3850311	243.5903915	123.9458008	85.72856989	65.38937117
SMLT_RS17805	40.16321425	51.21228386	34.48005043	25.5598095	30.48154684	33.84734987
SMLT_RS17810	53.041753	59.33616878	49.16576203	58.13975756	62.85800378	75.42635646
SMLT_RS17815	9.960589766	12.1293305	9.387332597	17.27326787	25.29987973	25.91884338
SMLT_RS17820	246.4795726	308.5075019	253.2480696	168.4291158	82.54794708	73.96224084
SMLT_RS17825	218.3293274	263.6210542	211.4224194	308.4147745	212.7425448	159.1855191
SMLT_RS17830	171.801426	218.4592934	145.3274218	439.9908949	289.646639	194.9935464
SMLT_RS17835	40.36927455	50.95616677	42.35135702	35.00774443	36.86469864	42.62381534
SMLT_RS17840	12.24085879	10.39246031	11.77995452	26.9248822	30.57380423	41.06696021
SMLT_RS17845	73.069201	52.38576032	55.58580094	75.388137	89.66968732	87.60870995
SMLT_RS17850	59.44757405	60.26742362	59.52312851	101.5742673	112.2162685	118.7780066
SMLT_RS17855	62.86047154	66.26179671	105.9783011	166.7502371	239.3276022	259.0028779
SMLT_RS17860	5.256963252	4.374623306	6.247635478	2.741863878	5.765814444	5.927355867
SMLT_RS17865	96.77812453	110.6400114	95.80102047	106.7045312	109.1888645	106.8897534
SMLT_RS17870	428.9603754	451.8016945	506.7558927	1248.270329	1453.559491	1395.781953
SMLT_RS17875	581.8902639	590.2147974	637.6013651	1635.897076	1937.822373	1961.111422
SMLT_RS17880	30.34678853	23.96373465	28.93095521	21.26507861	21.84009975	16.78829902
SMLT_RS17885	66.59842996	52.56118993	63.83712961	49.89412382	43.61343937	45.48039685
SMLT_RS17890	216.5205475	215.1185949	235.3504477	58.81481357	57.37932223	52.33748952
SMLT_RS17895	12.81148135	7.770304508	13.91398856	18.79092164	19.50896956	22.56119638
SMLT_RS17900	696.7310044	321.8250715	832.6433187	626.5624085	612.3642189	728.5389147
SMLT_RS17905	54.80090434	43.5788278	68.47063503	31.27242198	22.56139337	21.29922201
SMLT_RS17910	68.34108105	60.83716746	67.1856208	87.7031065	88.83548638	88.83250404
SMLT_RS17915	54.72558698	43.41010118	59.7060354	45.15647837	39.76113796	42.58028612
SMLT_RS17920	12.78462289	12.1627257	10.057414	14.85793804	11.08488082	10.60010502
SMLT_RS17925	36.84168028	43.05839266	31.91243928	40.40316485	34.16269932	45.3007862
SMLT_RS17930	503.2156154	502.8500989	545.1897169	225.1043357	192.7022515	234.8186641
SMLT_RS17935	241.8233846	195.197968	300.3034918	51.48228214	43.214409	35.23327411
SMLT_RS17940	227.8233329	194.4706852	279.4284856	72.14042874	41.00213979	67.13399846
SMLT_RS17945	23.27259865	23.804182	23.46844352	34.7868447	32.98737515	32.44873314
SMLT_RS17950	29.46662376	35.90093568	42.53390598	12.82260406	10.1248116	9.175960247
SMLT_RS17955	17.74234886	20.00390217	17.50870977	15.90630837	14.2021501	16.08763833
SMLT_RS17960	51.30684875	64.65814275	46.19705496	57.89092897	63.17190143	64.98377773
SMLT_RS17970	147.3769205	155.9437112	96.16382802	46.98320949	30.73227637	47.30379507
SMLT_RS17975	714.9474405	741.8050703	687.8170117	134.5954387	162.8224793	123.0803295
SMLT_RS17980	26.96855775	21.13522826	30.63007949	27.49827339	14.70868153	13.54525475
SMLT_RS17985	189.6182799	196.4379895	202.2545955	230.9988858	220.6964013	215.7529068
SMLT_RS17990	126.6054538	135.0066622	127.3863847	166.1663275	173.5809145	179.5661119
SMLT_RS17995	29.12316539	28.75214494	26.4790812	42.40301149	31.6885025	35.00761457
SMLT_RS18000	31.68977529	42.83657871	34.74297746	93.92339406	74.11417721	70.22569576
SMLT_RS18005	308.7005009	304.4372241	355.2674501	411.5964964	643.1437198	1062.465355
SMLT_RS18010	60.84179705	61.63704644	63.89824387	64.65378897	77.07500609	73.05099733
SMLT_RS18015	158.3820114	139.6490638	197.4233118	204.489251	161.4393036	137.6503666
SMLT_RS18020	81.82210027	68.93473184	96.93734512	54.54179788	38.38292745	28.71936925
SMLT_RS18025	81.70946376	84.16078304	83.50366949	91.81991927	81.94168221	89.38522427
SMLT_RS18030	37.08145028	41.43671971	37.16581458	58.02508348	41.86540213	36.31151133
SMLT_RS18035	20.29721489	26.2293602	22.55181677	16.61041279	18.07688256	22.60519438
SMLT_RS18040	7.122043373	6.551515094	7.033915979	11.74946348	15.24128217	16.46514172
SMLT_RS18045	24.71682761	36.60002943	26.00209472	33.33976341	39.75207456	51.64816649
SMLT_RS18050	130.6583505	158.0534148	158.4020777	16.32645518	36.14020407	63.50463186
SMLT_RS18055	143.5536151	222.5069864	138.4430974	184.0733435	117.3944502	128.7471089
SMLT_RS18060	65.84353015	73.52224221	60.94240951	14.76734086	12.71141919	10.14517556
SMLT_RS18065	172.8245109	159.8351637	158.996715	14.76507593	15.27970366	12.28949676
SMLT_RS18070	232.7450744	282.8950303	251.0632256	100.7368199	112.761844	115.8183782
SMLT_RS18075	22.46791493	23.79096375	19.25652512	240.1385065	314.040421	344.1426766
SMLT_RS18080	316.8805535	328.9524781	346.4779122	1872.011489	1883.616385	1801.647884
SMLT_RS18085	51.59913141	40.02294759	73.74305729	25.40130103	24.72617982	25.09875425
SMLT_RS18090	59.30225616	77.75437186	58.1945964	239.7716791	243.414666	271.7838501
SMLT_RS18095	101.9011475	117.807331	121.0904948	248.946268	265.321986	249.3728788
SMLT_RS18100	27.97788519	30.3905243	32.11032101	24.6013789	35.42581139	33.42399463
SMLT_RS18105	17.52898275	17.0560815	17.89845093	23.51109383	27.63592437	29.26578743
SMLT_RS18110	318.4858248	293.6850375	387.5301746	749.8158226	831.0405062	863.4132386
SMLT_RS18115	1888.224057	2968.191199	2270.509102	99.76044115	133.3829576	186.2395741
SMLT_RS18120	114.8809756	136.7209271	119.0072062	98.29097475	84.83083906	99.72879872
SMLT_RS18125	139.939976	193.2250644	155.72041	94.04462657	115.2709752	128.1907255
SMLT_RS18130	56.1793721	54.63681348	53.87136114	7.745095363	13.70964669	18.38970756
SMLT_RS18135	40.05614552	38.35063975	38.20809057	4.245125155	4.084799641	3.249309231
SMLT_RS18140	27.32908589	23.90706148	34.51671509	4.384309587	7.145674096	4.95919163
SMLT_RS18145	39.08921907	42.043196	42.84404291	29.07682499	16.09864585	18.58744636
SMLT_RS18150	37.9988182	52.69197461	42.45510988	50.66762282	50.59574409	73.55318058
SMLT_RS18155	189.2677524	190.3439927	220.8606604	411.560422	446.9838863	470.831738
SMLT_RS18160	28.45270403	23.05661265	28.28761976	81.31344275	88.4693765	93.69973952
SMLT_RS18165	17.07312666	24.16510364	18.87083841	38.96312424	40.28865322	57.04185078
SMLT_RS18170	8.079604496	10.75662837	9.100733154	39.33125713	43.01852409	55.72380412
SMLT_RS18175	6.48529603	8.706452239	8.194540748	41.51352241	40.16601494	36.24968176
SMLT_RS18180	9.321275317	17.18998565	9.594772953	44.57381413	48.01064508	41.77528568
SMLT_RS18185	20.05346327	30.20292297	23.64303371	36.61762795	39.24809102	44.7492771
SMLT_RS18190	234.3527114	309.6743533	215.9447357	124.42437	109.6087904	113.094013
SMLT_RS18195	112.2750235	72.00798043	122.2911018	86.92799727	60.32146197	41.70062422
SMLT_RS18200	134.0573524	114.2308766	126.9149862	85.43314375	51.66559081	45.5309456
SMLT_RS18205	158.1375475	122.9510539	153.0977217	53.5971281	34.2685931	21.50924015
SMLT_RS18210	181.2108069	150.2237941	200.8333508	53.62865179	31.1392807	26.77343283
SMLT_RS18215	142.8282353	120.312726	177.7794188	37.28889714	33.38836231	28.0124659
SMLT_RS18220	54.56164805	55.48640217	55.86575358	112.1033233	134.6437607	139.163329
SMLT_RS18225	431.9135479	405.0099555	357.6346249	109.4649947	59.76355698	56.68306606
SMLT_RS18230	15.95950364	13.63563114	15.04556691	11.14345353	9.475785214	9.584152027
SMLT_RS18235	8.426346628	6.515371118	6.372468252	4.289810683	4.445781935	4.484046739
SMLT_RS18240	2.369815759	0.626892364	1.919858053	0.629573646	3.051524052	1.281824955
SMLT_RS18250	1.585492374	0.9765452	1.466014692	2.092206897	3.127321853	2.091854524
SMLT_RS18255	3.289861877	2.113522826	1.097441351	3.14638688	2.898475477	3.813159951
SMLT_RS18260	41.71759582	30.68392643	41.26310376	33.15407663	22.76276779	15.47673736
SMLT_RS18265	131.5885345	133.5091532	148.7765394	895.5221061	1306.323742	1381.688662
SMLT_RS18270	189.0811403	182.389192	172.7453978	6168.795758	7411.701827	7705.752888
SMLT_RS18275	59.17142822	45.98431452	63.77782164	188.0739633	194.9650376	213.7318792
SMLT_RS18280	29.08824553	33.32401047	25.02424606	101.3463331	117.6935595	121.298929
SMLT_RS18285	334.9989644	332.5931269	345.0316717	854.8497376	963.4449525	964.8181457
SMLT_RS18290	85.95303805	97.02857912	93.70761842	61.2452037	52.72794768	61.37724311
SMLT_RS18295	93.78637011	95.31987946	109.0072816	3217.635063	3850.58008	4290.465892
SMLT_RS18300	39.82374382	37.41506625	36.25652442	189.1375356	185.930272	227.7590133
SMLT_RS18310	55.44823598	77.68177738	58.64514478	39.88259811	14.30167387	16.30625976
SMLT_RS18315	28.68084713	58.70896739	37.36526504	41.17493941	9.909317871	10.45088283
SMLT_RS18320	19.02097848	38.35652536	28.87315935	36.31940411	17.19679539	16.406003
SMLT_RS18325	118.177332	116.7592488	101.5706825	45.02680005	39.17428278	27.66866062
SMLT_RS18330	25.32264667	25.68331536	26.65214709	23.19593703	18.71167713	13.85823532
SMLT_RS18335	8.684417997	9.845603227	8.897844138	30.0850174	23.60117932	14.69606056
SMLT_RS18340	872.5251462	810.4039086	961.9759341	340.8039539	162.2728218	218.7800522
SMLT_RS18345	292.7836478	251.2156715	312.5704584	47.54540174	38.64014637	27.97023438
SMLT_RS18350	262.7183085	265.8657067	248.970057	23.01168453	29.81405592	20.29035112
SMLT_RS18355	88.42060157	75.51330298	76.87604237	27.77463795	19.23727249	21.28215906
SMLT_RS18360	29.08058019	38.80928674	39.09600671	183.4722384	210.9105085	226.9206615
SMLT_RS18365	47.46561684	53.97343415	52.86376283	159.1395678	194.6843144	219.8291964
SMLT_RS18370	38.38821077	48.44844632	44.07855096	156.8083923	168.2316329	164.2200886
SMLT_RS18375	29.72575236	30.05663115	34.28617917	126.9271089	145.1366499	139.6370232
SMLT_RS18380	17.72392203	17.9830304	19.67958049	66.33397278	65.05624665	70.3709812
SMLT_RS18385	145.6213406	185.2113424	151.2860034	49.34399424	53.7127404	48.61778937
SMLT_RS18390	133.7101093	139.3234247	123.8791797	63.71083833	55.49019821	41.48718027
SMLT_RS18395	64.8225903	85.35014476	70.35206395	91.35624067	95.18468931	95.77558507
SMLT_RS18400	33.65609612	41.55157121	33.11876782	120.5480778	107.4352065	120.4359045
SMLT_RS18405	101.440865	108.3324815	97.72453934	163.3561276	156.7905881	151.6095727
SMLT_RS18410	226.7337239	223.6335639	316.2241236	81.1163104	44.04959613	45.55180266
SMLT_RS18415	417.3932374	378.5127243	296.9426085	65.1347991	38.66886087	43.65233614
SMLT_RS18420	44.75950385	41.20302075	45.90091999	50.12678087	62.0233214	57.18456034
SMLT_RS18425	30.5182139	24.3055125	24.9863879	81.71865924	87.4141186	87.51202087
SMLT_RS18430	50.78900012	52.44667754	66.87714687	179.1206975	217.2411499	216.6792835
SMLT_RS18435	41.42250726	57.69346093	43.57986214	204.9993884	227.6749474	209.363093
SMLT_RS18440	392.2258403	416.3340177	337.1213074	65.33277721	35.75260804	37.54565294
SMLT_RS18445	45.60254693	41.42504739	43.35415927	75.28021942	46.99989466	55.31624035
SMLT_RS18450	79.66139597	97.08047431	68.47944014	56.44594644	43.16242834	49.00549104
SMLT_RS18455	157.3778112	189.4306273	140.6365622	296.467694	258.4465325	245.8276234
SMLT_RS18460	107.8399852	155.837083	129.8847968	220.4918006	109.4137333	102.8536344
SMLT_RS18465	16.90885764	31.12451525	22.54161694	15.52321885	11.3143704	13.33025071
SMLT_RS18470	164.7746223	204.9962115	200.3146703	119.372089	108.6124232	118.7642385
SMLT_RS18475	17.66681047	20.04578351	19.23350821	21.03598101	22.66373371	27.77098622
SMLT_RS18480	22.03052986	15.58004742	19.9689803	12.02999213	18.09273793	20.36757339
SMLT_RS18485	78.95112314	71.92171082	93.72183593	54.31583211	46.9276982	43.21581278
SMLT_RS18490	919.7683508	829.9285027	1030.432792	282.17049	135.9858299	92.68654582
SMLT_RS18495	52.18556504	51.90011674	64.50135006	15.64918918	12.3353417	13.8086029
SMLT_RS18500	131.4971419	145.3644659	97.56374207	51.63301546	39.78972253	43.02026611
SMLT_RS18505	76.67604852	90.34834063	75.554435	73.62041373	87.53007603	94.54270153
SMLT_RS18510	47.59088753	59.35385346	49.43766145	63.12699065	67.95070848	72.10099334
SMLT_RS18515	71.81242877	79.84935688	74.09882653	84.9025031	101.3804888	108.3719613
SMLT_RS18520	346.5729493	327.0339309	471.5161768	601.7464907	691.5307082	745.0130277
SMLT_RS18525	56.11246882	54.57832214	62.71841774	32.76547673	38.17452373	26.61021407
SMLT_RS18530	44.67593495	45.84718746	55.55947586	38.17347159	29.73938744	26.92677565
SMLT_RS18535	117.7963364	151.0917211	145.3176591	113.2033375	116.1911758	119.1007221
SMLT_RS18540	418.1209297	366.1146789	502.527022	35.07880047	26.24063598	19.88183103
SMLT_RS18545	37.55398421	30.38189063	34.09253816	112.796513	110.0770382	82.11004428
SMLT_RS18550	28.32738598	15.18164284	20.64602944	162.8095183	162.556428	127.8214181
SMLT_RS18555	37.71000271	30.18075805	37.62010886	214.8592357	230.3824652	150.6328947
SMLT_RS18560	65.63501554	37.39309615	56.37954193	243.4416002	299.8235629	193.6400842
SMLT_RS18565	154.196136	78.5022764	175.9585629	554.5952792	587.1119165	420.0312415
SMLT_RS18570	189.5937394	194.3949483	169.5200519	241.5278766	187.7527675	192.4611197
SMLT_RS18575	15.56370738	8.949346396	15.28458179	238.9486274	262.7120061	167.1337138
SMLT_RS18580	39.84983087	25.13195412	37.15924354	136.6739814	125.7363807	113.718533
SMLT_RS18585	44.69575129	35.81598562	51.38916984	178.1173171	215.8436345	209.0920762
SMLT_RS18590	3.26743828	2.809112617	2.192898179	2.821127477	5.037759228	1.367589012
SMLT_RS18595	93.01246792	89.38194298	95.73927699	894.7964922	1191.09032	1293.094376
SMLT_RS18600	14.95391762	12.48899852	20.66610336	52.2808729	45.2000022	42.75361157
SMLT_RS18605	5.61147009	4.900922495	12.36041604	1.722659483	8.789134112	3.131580636
SMLT_RS18610	12.06428128	12.77545238	11.27174984	22.57321622	24.60244437	33.74865704
SMLT_RS18615	24.09191159	33.39366065	17.05737414	38.43253307	44.59936241	56.90082016
SMLT_RS18620	118.2392839	164.9472641	122.3872083	166.898434	183.2716862	212.0745098
SMLT_RS18625	31.68977529	36.51488097	33.31518387	123.3739498	147.5515126	168.8117687
SMLT_RS18630	174.6034011	211.0429866	174.3007083	406.8900691	509.8126523	483.5954854
SMLT_RS18635	35.04679561	41.62755985	35.87399266	89.65607481	73.1400912	85.36355414
SMLT_RS18640	18.13200152	21.17211348	20.46587211	5.704618446	5.887224321	4.676056531
SMLT_RS18645	14.69341861	19.18428411	17.38540057	15.72655596	17.14388217	14.89283394
SMLT_RS18650	9.510747234	11.31592532	12.10624298	9.905292029	11.78335985	10.59869674
SMLT_RS18655	8.706685735	8.303125388	10.15319889	6.013927303	4.512278673	9.260531309
SMLT_RS18660	5.495849141	5.922509018	4.100330322	4.571673244	6.560158994	4.511540894
SMLT_RS18665	6.506052279	7.031758363	7.255026808	16.29036685	10.89088357	7.597486934
SMLT_RS18670	2.233796748	2.845126881	3.69029729	10.17197297	7.289065549	4.654010607
SMLT_RS18675	12.1423671	16.62220912	14.70657588	22.74238297	7.292147607	10.23291973
SMLT_RS18680	12.25994761	14.0171462	12.0141803	22.94127221	8.248351896	7.389232236
SMLT_RS18685	12.45672386	14.26926428	16.939924	24.51140061	11.34952805	12.81824955
SMLT_RS18690	47.85699492	39.3213549	50.515116	17.7373834	13.66276008	11.39021422
SMLT_RS18695	47.08122505	54.65765984	53.21604204	15.94030439	19.45359878	19.3183269
SMLT_RS18700	21.1024639	19.61124596	18.68684697	58.95246385	60.19910607	57.2794027
SMLT_RS18705	67.09948851	74.84225392	65.18111305	92.77343807	89.98225747	82.87807066
SMLT_RS18710	122.0515345	145.7120363	93.22380965	143.2121958	85.65775885	93.66599069
SMLT_RS18715	172.6826004	172.8000607	206.3073608	452.2040958	574.162393	539.7975133
SMLT_RS18720	235.002504	281.1965138	274.0523204	389.1271014	428.3975302	379.8793962
SMLT_RS18725	8.900952557	8.953840544	10.04378942	8.124291245	8.588889061	6.599459094
SMLT_RS18730	32.14175767	32.41060408	32.19185434	25.94134217	18.99533849	23.25469833
SMLT_RS18735	107.271992	130.1266995	108.5247558	109.6379873	94.26238625	114.818483
SMLT_RS18740	8.478290959	13.99494844	7.803556581	13.98787861	15.28077075	17.71458992
SMLT_RS18745	11.96962773	16.93090866	13.3977191	48.96729043	52.8809949	64.47520455
SMLT_RS18750	117.0048195	124.8899852	78.34115964	396.2116812	199.8529245	248.818316
SMLT_RS18755	37.52303655	40.28014355	40.92239984	67.64026324	55.61393582	46.3164989
SMLT_RS18760	85.08844062	100.0514435	59.64492595	157.3263923	120.1285029	124.7682337
SMLT_RS18765	0.204863194	0.805151553	0.338439963	0.188672229	0.481309725	0.274386113
SMLT_RS18770	79.76391353	96.27041145	88.92188866	330.3363031	423.4336482	410.5502214
SMLT_RS18775	32.93816037	16.74778132	38.96686684	50.34453114	133.5070452	141.4160302
SMLT_RS18780	205.0129015	218.5057445	207.8867473	404.2121093	463.3901939	391.8233692
SMLT_RS18785	9.815295584	10.53162907	9.468923995	37.10268297	34.46131195	32.42412287
SMLT_RS18790	92.98145601	98.46873628	89.53647572	106.4020079	78.95032105	89.41889372
SMLT_RS18795	2.261061102	4.082941823	1.74147552	17.30612102	16.6903035	12.27721954
SMLT_RS18800	4.079603255	4.190605604	3.561278275	11.20749637	12.08979493	10.99022825
SMLT_RS18805	6.079092598	6.800029962	7.648007427	26.61508902	26.36740233	19.35316833
SMLT_RS18810	3.113381432	2.22476087	3.086038084	530.4283881	499.3240082	388.4874117
SMLT_RS18815	1.262475212	1.526698204	2.105700109	243.8311729	283.6318554	243.7840093
SMLT_RS18820	2.43845259	3.251573579	2.589682309	219.3200085	233.2500976	266.6433145
SMLT_RS18825	25.56692658	17.87436447	21.01712171	6.452590236	8.013806924	4.938950032
SMLT_RS18830	3.117076401	3.228226771	1.94845984	2.172440027	2.622541078	3.159380569
SMLT_RS18835	49.14511186	40.50076038	45.52543786	14.92902866	13.78296031	11.47596942
SMLT_RS18840	87.08900473	87.28278049	80.89286807	67.94494911	55.52297931	63.53892473
SMLT_RS18845	226.4437236	223.0388206	210.8968722	91.03546039	76.43056874	67.92508926
SMLT_RS18850	100.8702609	88.33704628	70.51174838	39.52500023	38.63912417	32.93632333
SMLT_RS18855	8.783509433	7.133139538	5.996733096	10.02910818	14.05574807	10.08368965
SMLT_RS18860	44.42773531	48.52973566	43.66851793	55.77441358	67.93409092	69.64394444
SMLT_RS18865	160.1811389	213.4726453	159.9991355	356.2058415	423.9263909	472.0173726
SMLT_RS18870	57.00318367	55.65610109	58.04245367	79.57251263	90.75696505	75.38758451
SMLT_RS18875	80.06275086	80.05273716	88.1887647	108.0785918	118.6851245	116.2989247
SMLT_RS18880	50.89324788	43.30473365	66.23342086	11.9495757	13.62900171	12.50500114
SMLT_RS18885	70.91473475	65.13403289	96.6451689	24.57808443	18.33165925	13.6311559
SMLT_RS18890	65.24552901	60.80134386	90.69308821	35.34921752	21.91556012	11.26478532
SMLT_RS18895	50.55684358	38.90497432	50.58815181	42.68108317	33.91968975	27.5259954
SMLT_RS18900	132.8710042	106.7983658	152.8370913	188.5511784	102.3049377	91.02091541
SMLT_RS18905	4.018972209	4.577055802	5.319112159	7.823287972	7.48405966	5.229939126
SMLT_RS18910	1.370483692	2.751677918	1.328915922	2.798725172	4.619773401	3.711053175
SMLT_RS18915	2.868084713	3.025238555	3.553619612	3.612518269	4.756472578	4.23684439
SMLT_RS18920	19.05026856	16.23130275	18.20359066	10.00240273	11.76731497	7.343863609
SMLT_RS18925	1.154933441	0.567388678	0.894367352	2.19378951	5.342053409	3.190429131
SMLT_RS18930	11.37186455	8.077157297	13.2411941	8.517289324	7.001217101	6.055718988
SMLT_RS18935	21.19824023	19.60051252	18.634385	5.733561154	7.313261617	5.917517932
SMLT_RS18940	42.7106478	38.53173383	51.37995143	38.4053561	39.27148529	27.61443632
